Date,High,Low,Open,Close,Volume,Adj Close
2016-10-31,85.37999725341797,84.98999786376953,85.0999984741211,85.37999725341797,7200.0,80.2850112915039
2016-11-01,85.16999816894531,84.4000015258789,85.16999816894531,84.55999755859375,4900.0,79.5139389038086
2016-11-02,84.69999694824219,84.02999877929688,84.22000122070312,84.25,2000.0,79.22244262695312
2016-11-03,84.63999938964844,83.4800033569336,84.63999938964844,83.4800033569336,2400.0,78.49837493896484
2016-11-04,84.8499984741211,83.70999908447266,84.0,83.79000091552734,2500.0,78.78987884521484
2016-11-07,85.54000091552734,84.38999938964844,84.38999938964844,85.27999877929688,6100.0,80.19098663330078
2016-11-08,85.81999969482422,84.93000030517578,84.93000030517578,85.37000274658203,1100.0,80.27560424804688
2016-11-09,86.23999786376953,82.44999694824219,82.87999725341797,86.11000061035156,5700.0,80.97144317626953
2016-11-10,88.18000030517578,86.9000015258789,86.9000015258789,87.56999969482422,5400.0,82.34430694580078
2016-11-11,87.9800033569336,87.48999786376953,87.48999786376953,87.9800033569336,3700.0,82.7298583984375
2016-11-14,89.62999725341797,88.33000183105469,88.33000183105469,89.62999725341797,4800.0,84.2813949584961
2016-11-15,89.88999938964844,89.16000366210938,89.88999938964844,89.4800033569336,25900.0,84.1403579711914
2016-11-16,89.75,89.41000366210938,89.55000305175781,89.61000061035156,54100.0,84.26258850097656
2016-11-17,90.9000015258789,89.69999694824219,90.12000274658203,90.9000015258789,16900.0,85.4755859375
2016-11-18,90.54000091552734,89.98999786376953,90.54000091552734,90.1500015258789,27600.0,84.77033996582031
2016-11-21,90.6500015258789,90.3499984741211,90.56999969482422,90.62000274658203,11700.0,85.2123031616211
2016-11-22,91.68000030517578,90.94999694824219,90.94999694824219,91.61000061035156,17100.0,86.14323425292969
2016-11-23,91.95999908447266,91.52999877929688,91.94000244140625,91.69999694824219,30500.0,86.22786712646484
2016-11-25,92.26000213623047,91.94000244140625,91.94000244140625,92.04000091552734,9800.0,86.54756927490234
2016-11-28,91.5999984741211,90.93000030517578,91.55000305175781,91.1500015258789,9400.0,85.71068572998047
2016-11-29,91.26000213623047,90.91999816894531,91.26000213623047,90.94999694824219,1700.0,85.52262115478516
2016-11-30,91.02999877929688,90.44000244140625,91.02999877929688,90.44000244140625,4200.0,85.04305267333984
2016-12-01,91.36000061035156,90.37000274658203,91.36000061035156,90.51000213623047,107400.0,85.10888671875
2016-12-02,90.68000030517578,89.81999969482422,90.23999786376953,89.9000015258789,5500.0,84.5352783203125
2016-12-05,91.02999877929688,90.70999908447266,90.70999908447266,90.98999786376953,5600.0,85.56021881103516
2016-12-06,91.37000274658203,90.86000061035156,90.93000030517578,91.27999877929688,4500.0,85.83291625976562
2016-12-07,93.5999984741211,90.91000366210938,90.91000366210938,93.4800033569336,7500.0,87.90164947509766
2016-12-08,94.20999908447266,93.44000244140625,93.47000122070312,93.63999938964844,28500.0,88.0521011352539
2016-12-09,93.80000305175781,93.11000061035156,93.80000305175781,93.48999786376953,23800.0,87.91104125976562
2016-12-12,93.25,92.26000213623047,93.25,92.58000183105469,19600.0,87.05536651611328
